Date,Base Currency,Target Currency,Exchange Rate
2023-05-09,USD,ILS,3.66465
2023-05-09,USD,IMP,0.792136
2023-05-09,USD,INR,82.105348
2023-05-09,USD,IQD,1310.106389
2023-05-09,USD,IRR,42275
2023-05-09,USD,ISK,137.26
2023-05-09,USD,JEP,0.792136
2023-05-09,USD,JMD,153.916275
2023-05-09,USD,JOD,0.7094
2023-05-09,USD,JPY,135.294
2023-05-09,USD,KES,136.7
2023-05-09,USD,KGS,87.306
2023-05-09,USD,KHR,4126.61676
2023-05-09,USD,KMF,449.149993
2023-05-09,USD,KPW,900
2023-05-09,USD,KRW,1326.4
2023-05-09,USD,KWD,0.306585
2023-05-09,USD,KYD,0.833713
2023-05-09,USD,KZT,443.899936
2023-05-09,USD,LAK,17447.452897
2023-05-09,USD,LBP,15060.413582
2023-05-09,USD,LKR,318.023256
2023-05-09,USD,LRD,166.499977
2023-05-09,USD,LSL,18.555004
2023-05-09,USD,LYD,4.752376
2023-05-09,USD,MAD,9.985292
2023-05-09,USD,MDL,17.806363
2023-05-09,USD,MGA,4401.762017
2023-05-09,USD,MKD,56.227959
2023-05-09,USD,MMK,2100.949963
2023-05-09,USD,MNT,3519
2023-05-09,USD,MOP,8.080837
2023-05-09,USD,MRU,34.331969
2023-05-09,USD,MUR,45.300003
2023-05-09,USD,MVR,15.36
2023-05-09,USD,MWK,1027.566562
2023-05-09,USD,MXN,17.758205
2023-05-09,USD,MYR,4.446
2023-05-09,USD,MZN,63.750007
2023-05-09,USD,NAD,18.63
2023-05-09,USD,NGN,461.239171
2023-05-09,USD,NIO,36.584191
2023-05-09,USD,NOK,10.565987
2023-05-09,USD,NPR,131.400195
2023-05-09,USD,NZD,1.577835
2023-05-09,USD,OMR,0.384998
2023-05-09,USD,PAB,1
2023-05-09,USD,PEN,3.696177
2023-05-09,USD,PGK,3.525921
2023-05-09,USD,PHP,55.765506
2023-05-09,USD,PKR,284.941272
2023-05-09,USD,PLN,4.15315
2023-05-09,USD,PYG,7151.677032
2023-05-09,USD,QAR,3.641
2023-05-09,USD,RON,4.4875
2023-05-09,USD,RSD,106.956314
2023-05-09,USD,RUB,77.700078
2023-05-09,USD,RWF,1119.425565
2023-05-09,USD,SAR,3.750376
2023-05-09,USD,SBD,8.333912
2023-05-09,USD,SCR,13.276185
2023-05-09,USD,SDG,600
2023-05-09,USD,SEK,10.192827
2023-05-09,USD,SGD,1.3272
2023-05-09,USD,SHP,0.792136
2023-05-09,USD,SLL,17665
2023-05-09,USD,SOS,568.445353
2023-05-09,USD,SRD,37.336
2023-05-09,USD,SSP,130.26
2023-05-09,USD,STD,22823.990504
2023-05-09,USD,STN,22.323462
2023-05-09,USD,SVC,8.753531
2023-05-09,USD,SYP,2512.53
2023-05-09,USD,SZL,18.399999
2023-05-09,USD,THB,33.66
2023-05-09,USD,TJS,10.925011
2023-05-09,USD,TMT,3.51
2023-05-09,USD,TND,3.0445
2023-05-09,USD,TOP,2.341814
2023-05-09,USD,TRY,19.5261
2023-05-09,USD,TTD,6.791583
2023-05-09,USD,TWD,30.6659
2023-05-09,USD,TZS,2356.5
2023-05-09,USD,UAH,36.944301
2023-05-09,USD,UGX,3732.130297
2023-05-09,USD,USD,1
2023-05-09,USD,UYU,38.706003
2023-05-09,USD,UZS,11437.810522
2023-05-09,USD,VES,25.092208
2023-05-09,USD,VND,23465.918665
2023-05-09,USD,VUV,118.979
2023-05-09,USD,WST,2.72551
2023-05-09,USD,XAF,598.246185
2023-05-09,USD,XAG,0.03900453
2023-05-09,USD,XAU,0.00049107
2023-05-09,USD,XCD,2.70255
2023-05-09,USD,XDR,0.740046
2023-05-09,USD,XOF,598.246185
2023-05-09,USD,XPD,0.00063613
2023-05-09,USD,XPF,108.832987
2023-05-09,USD,XPT,0.00090005
2023-05-09,USD,YER,250.300053
2023-05-09,USD,ZAR,18.631199
2023-05-09,USD,ZMW,18.208075
2023-05-09,USD,ZWL,322
2023-05-10,USD,AED,3.6721
2023-05-10,USD,AFN,88.037706
2023-05-10,USD,ALL,101.173844
2023-05-10,USD,AMD,387.824137
2023-05-10,USD,ANG,1.803558
2023-05-10,USD,AOA,509.206
2023-05-10,USD,ARS,228.51459
2023-05-10,USD,AUD,1.474722
2023-05-10,USD,AWG,1.8
2023-05-10,USD,AZN,1.7
2023-05-10,USD,BAM,1.786576
2023-05-10,USD,BBD,2
2023-05-10,USD,BDT,107.447728
2023-05-10,USD,BGN,1.780505
2023-05-10,USD,BHD,0.377032
2023-05-10,USD,BIF,2089.391071
2023-05-10,USD,BMD,1
2023-05-10,USD,BND,1.328949
2023-05-10,USD,BOB,6.914979
2023-05-10,USD,BRL,4.9444
2023-05-10,USD,BSD,1
2023-05-10,USD,BTC,3.6197804e-05
2023-05-10,USD,BTN,82.090816
2023-05-10,USD,BWP,13.239866
2023-05-10,USD,BYN,2.525862
2023-05-10,USD,BZD,2.017174
2023-05-10,USD,CAD,1.337285
2023-05-10,USD,CDF,2045
2023-05-10,USD,CHF,0.889385
2023-05-10,USD,CLF,0.028653
2023-05-10,USD,CLP,787.401575
2023-05-10,USD,CNH,6.935365
2023-05-10,USD,CNY,6.9333
2023-05-10,USD,COP,4556.262209
2023-05-10,USD,CRC,537.486659
2023-05-10,USD,CUC,1
2023-05-10,USD,CUP,25.75
2023-05-10,USD,CVE,100.76941
2023-05-10,USD,CZK,21.361501
2023-05-10,USD,DJF,177.862377
2023-05-10,USD,DKK,6.779924
2023-05-10,USD,DOP,54.543517
2023-05-10,USD,DZD,135.659348
2023-05-10,USD,EGP,30.901
2023-05-10,USD,ERN,15
2023-05-10,USD,ETB,54.435463
2023-05-10,USD,EUR,0.910504
2023-05-10,USD,FJD,2.19305
2023-05-10,USD,FKP,0.791992
2023-05-10,USD,GBP,0.791992
2023-05-10,USD,GEL,2.5
2023-05-10,USD,GGP,0.791992
2023-05-10,USD,GHS,11.790269
2023-05-10,USD,GIP,0.791992
2023-05-10,USD,GMD,59.85
2023-05-10,USD,GNF,8623.101949
2023-05-10,USD,GTQ,7.805613
2023-05-10,USD,GYD,211.658044
2023-05-10,USD,HKD,7.83245
2023-05-10,USD,HNL,24.638197
2023-05-10,USD,HRK,6.859875
2023-05-10,USD,HTG,147.61119
2023-05-10,USD,HUF,336.618302
2023-05-10,USD,IDR,14698.160466
2023-05-10,USD,ILS,3.64778
2023-05-10,USD,IMP,0.791992
2023-05-10,USD,INR,81.920146
2023-05-10,USD,IQD,1310.564151
2023-05-10,USD,IRR,42275
2023-05-10,USD,ISK,136.49
2023-05-10,USD,JEP,0.791992
2023-05-10,USD,JMD,154.453261
2023-05-10,USD,JOD,0.7094
2023-05-10,USD,JPY,134.0955
2023-05-10,USD,KES,136.716667
2023-05-10,USD,KGS,87.3
2023-05-10,USD,KHR,4124.947109
2023-05-10,USD,KMF,449.149993
2023-05-10,USD,KPW,900
2023-05-10,USD,KRW,1318.4
2023-05-10,USD,KWD,0.306346
2023-05-10,USD,KYD,0.833912
2023-05-10,USD,KZT,444.377428
2023-05-10,USD,LAK,17516.359748
2023-05-10,USD,LBP,15120.431665
2023-05-10,USD,LKR,316.738524
2023-05-10,USD,LRD,166.49998
2023-05-10,USD,LSL,18.63
2023-05-10,USD,LYD,4.758595
2023-05-10,USD,MAD,10.042058
2023-05-10,USD,MDL,17.766811
2023-05-10,USD,MGA,4403.03218
2023-05-10,USD,MKD,56.104588
2023-05-10,USD,MMK,2101.571281
2023-05-10,USD,MNT,3519
2023-05-10,USD,MOP,8.072895
2023-05-10,USD,MRU,34.341389
2023-05-10,USD,MUR,45.25
2023-05-10,USD,MVR,15.36
2023-05-10,USD,MWK,1027.384238
2023-05-10,USD,MXN,17.552174
2023-05-10,USD,MYR,4.4513
2023-05-10,USD,MZN,63.750006
2023-05-10,USD,NAD,18.63
2023-05-10,USD,NGN,461.303996
2023-05-10,USD,NIO,36.585579
2023-05-10,USD,NOK,10.502545
2023-05-10,USD,NPR,131.343739
2023-05-10,USD,NZD,1.56976
2023-05-10,USD,OMR,0.385035
2023-05-10,USD,PAB,1
2023-05-10,USD,PEN,3.694595
2023-05-10,USD,PGK,3.525
2023-05-10,USD,PHP,55.639997
2023-05-10,USD,PKR,284.5
2023-05-10,USD,PLN,4.114115
2023-05-10,USD,PYG,7188.394862
2023-05-10,USD,QAR,3.641
2023-05-10,USD,RON,4.4841
2023-05-10,USD,RSD,106.752718
2023-05-10,USD,RUB,76.103501
2023-05-10,USD,RWF,1119.396916
2023-05-10,USD,SAR,3.750241
2023-05-10,USD,SBD,8.333912
2023-05-10,USD,SCR,13.172906
2023-05-10,USD,SDG,600
2023-05-10,USD,SEK,10.2183
2023-05-10,USD,SGD,1.324654
2023-05-10,USD,SHP,0.791992
2023-05-10,USD,SLL,17665
2023-05-10,USD,SOS,568.542819
2023-05-10,USD,SRD,37.875
2023-05-10,USD,SSP,130.26
2023-05-10,USD,STD,22823.990504
2023-05-10,USD,STN,22.526717
2023-05-10,USD,SVC,8.756217
2023-05-10,USD,SYP,2512.53
2023-05-10,USD,SZL,18.63
2023-05-10,USD,THB,33.658
2023-05-10,USD,TJS,10.928116
2023-05-10,USD,TMT,3.51
2023-05-10,USD,TND,3.0445
2023-05-10,USD,TOP,2.340716
2023-05-10,USD,TRY,19.5448
2023-05-10,USD,TTD,6.793487
2023-05-10,USD,TWD,30.629399
2023-05-10,USD,TZS,2356.5
2023-05-10,USD,UAH,36.771903
2023-05-10,USD,UGX,3719.715007
2023-05-10,USD,USD,1
2023-05-10,USD,UYU,38.871532
2023-05-10,USD,UZS,11454.016619
2023-05-10,USD,VES,25.147625
2023-05-10,USD,VND,23471.426451
2023-05-10,USD,VUV,118.979
2023-05-10,USD,WST,2.72551
2023-05-10,USD,XAF,597.251523
2023-05-10,USD,XAG,0.03938636
2023-05-10,USD,XAU,0.00049223
2023-05-10,USD,XCD,2.70255
2023-05-10,USD,XDR,0.741658
2023-05-10,USD,XOF,597.251523
2023-05-10,USD,XPD,0.00062541
2023-05-10,USD,XPF,108.652038
2023-05-10,USD,XPT,0.00089134
2023-05-10,USD,YER,250.300053
2023-05-10,USD,ZAR,18.860701
2023-05-10,USD,ZMW,18.237457
2023-05-10,USD,ZWL,322
2023-05-11,USD,AED,3.672101
2023-05-11,USD,AFN,88.844848
2023-05-11,USD,ALL,101.399147
2023-05-11,USD,AMD,387.355143
2023-05-11,USD,ANG,1.801526
2023-05-11,USD,AOA,509.24
2023-05-11,USD,ARS,228.9729
2023-05-11,USD,AUD,1.492638
2023-05-11,USD,AWG,1.8025
2023-05-11,USD,AZN,1.7
2023-05-11,USD,BAM,1.789911
2023-05-11,USD,BBD,2
2023-05-11,USD,BDT,107.350728
2023-05-11,USD,BGN,1.791617
2023-05-11,USD,BHD,0.377006
2023-05-11,USD,BIF,2082.284762
2023-05-11,USD,BMD,1
2023-05-11,USD,BND,1.327848
2023-05-11,USD,BOB,6.906871
2023-05-11,USD,BRL,4.931001
2023-05-11,USD,BSD,1
2023-05-11,USD,BTC,3.7043437e-05
2023-05-11,USD,BTN,82.077896
2023-05-11,USD,BWP,13.435711
2023-05-11,USD,BYN,2.523063
2023-05-11,USD,BZD,2.014945
2023-05-11,USD,CAD,1.349575
2023-05-11,USD,CDF,2045
2023-05-11,USD,CHF,0.894458
2023-05-11,USD,CLF,0.028812
2023-05-11,USD,CLP,793.650794
2023-05-11,USD,CNH,6.95967
2023-05-11,USD,CNY,6.9487
2023-05-11,USD,COP,4554.6102
2023-05-11,USD,CRC,536.019337
2023-05-11,USD,CUC,1
2023-05-11,USD,CUP,25.75
2023-05-11,USD,CVE,101.018719
2023-05-11,USD,CZK,21.576701
2023-05-11,USD,DJF,177.662377
2023-05-11,USD,DKK,6.82511
2023-05-11,USD,DOP,54.526874
2023-05-11,USD,DZD,135.991716
2023-05-11,USD,EGP,30.898444
2023-05-11,USD,ERN,15
2023-05-11,USD,ETB,54.407276
2023-05-11,USD,EUR,0.91641
2023-05-11,USD,FJD,2.20805
2023-05-11,USD,FKP,0.799512
2023-05-11,USD,GBP,0.799512
2023-05-11,USD,GEL,2.575
2023-05-11,USD,GGP,0.799512
2023-05-11,USD,GHS,11.76538
2023-05-11,USD,GIP,0.799512
2023-05-11,USD,GMD,59.8
2023-05-11,USD,GNF,8616.937708
2023-05-11,USD,GTQ,7.797307
2023-05-11,USD,GYD,211.416012
2023-05-11,USD,HKD,7.83685
2023-05-11,USD,HNL,24.656875
2023-05-11,USD,HRK,6.904347
2023-05-11,USD,HTG,146.43943
2023-05-11,USD,HUF,340.556242
2023-05-11,USD,IDR,14776.338249
2023-05-11,USD,ILS,3.644986
2023-05-11,USD,IMP,0.799512
2023-05-11,USD,INR,82.100555
2023-05-11,USD,IQD,1309.664989
2023-05-11,USD,IRR,42275
2023-05-11,USD,ISK,137.56
2023-05-11,USD,JEP,0.799512
2023-05-11,USD,JMD,154.436116
2023-05-11,USD,JOD,0.7094
2023-05-11,USD,JPY,134.494
2023-05-11,USD,KES,136.9
2023-05-11,USD,KGS,87.3042
2023-05-11,USD,KHR,4118.880126
2023-05-11,USD,KMF,451.149989
2023-05-11,USD,KPW,900
2023-05-11,USD,KRW,1329.029024
2023-05-11,USD,KWD,0.3066
2023-05-11,USD,KYD,0.833085
2023-05-11,USD,KZT,444.425488
2023-05-11,USD,LAK,17532.548543
2023-05-11,USD,LBP,15108.758661
2023-05-11,USD,LKR,315.404523
2023-05-11,USD,LRD,166.74998
2023-05-11,USD,LSL,18.993393
2023-05-11,USD,LYD,4.761012
2023-05-11,USD,MAD,10.072207
2023-05-11,USD,MDL,17.749473
2023-05-11,USD,MGA,4396.258147
2023-05-11,USD,MKD,56.451502
2023-05-11,USD,MMK,2099.139236
2023-05-11,USD,MNT,3519
2023-05-11,USD,MOP,8.070395
2023-05-11,USD,MRU,34.42224
2023-05-11,USD,MUR,45.296327
2023-05-11,USD,MVR,15.36
2023-05-11,USD,MWK,1026.860729
2023-05-11,USD,MXN,17.58955
2023-05-11,USD,MYR,4.465
2023-05-11,USD,MZN,63.850001
2023-05-11,USD,NAD,19.17
2023-05-11,USD,NGN,462.101815
2023-05-11,USD,NIO,36.546889
2023-05-11,USD,NOK,10.681005
2023-05-11,USD,NPR,131.325713
2023-05-11,USD,NZD,1.588815
2023-05-11,USD,OMR,0.385023
2023-05-11,USD,PAB,1
2023-05-11,USD,PEN,3.652526
2023-05-11,USD,PGK,3.530648
2023-05-11,USD,PHP,55.740001
2023-05-11,USD,PKR,295.65
2023-05-11,USD,PLN,4.160666
2023-05-11,USD,PYG,7192.499196
2023-05-11,USD,QAR,3.641
2023-05-11,USD,RON,4.5167
2023-05-11,USD,RSD,107.45
2023-05-11,USD,RUB,76.982294
2023-05-11,USD,RWF,1118.311811
2023-05-11,USD,SAR,3.750252
2023-05-11,USD,SBD,8.334311
2023-05-11,USD,SCR,13.230941
2023-05-11,USD,SDG,600
2023-05-11,USD,SEK,10.332632
2023-05-11,USD,SGD,1.3317
2023-05-11,USD,SHP,0.799512
2023-05-11,USD,SLL,17665
2023-05-11,USD,SOS,568.543571
2023-05-11,USD,SRD,37.5
2023-05-11,USD,SSP,130.26
2023-05-11,USD,STD,22823.990504
2023-05-11,USD,STN,22.638833
2023-05-11,USD,SVC,8.746385
2023-05-11,USD,SYP,2512.53
2023-05-11,USD,SZL,18.977194
2023-05-11,USD,THB,33.82
2023-05-11,USD,TJS,10.91568
2023-05-11,USD,TMT,3.51
2023-05-11,USD,TND,3.045
2023-05-11,USD,TOP,2.340716
2023-05-11,USD,TRY,19.5708
2023-05-11,USD,TTD,6.789697
2023-05-11,USD,TWD,30.712801
2023-05-11,USD,TZS,2357
2023-05-11,USD,UAH,36.919424
2023-05-11,USD,UGX,3723.875506
2023-05-11,USD,USD,1
2023-05-11,USD,UYU,38.977608
2023-05-11,USD,UZS,11462.484025
2023-05-11,USD,VES,25.147676
2023-05-11,USD,VND,23466.45804
2023-05-11,USD,VUV,118.979
2023-05-11,USD,WST,2.72551
2023-05-11,USD,XAF,601.125352
2023-05-11,USD,XAG,0.04138491
2023-05-11,USD,XAU,0.00049595
2023-05-11,USD,XCD,2.70255
2023-05-11,USD,XDR,0.740839
2023-05-11,USD,XOF,601.125352
2023-05-11,USD,XPD,0.00064397
2023-05-11,USD,XPF,109.356765
2023-05-11,USD,XPT,0.00091039
2023-05-11,USD,YER,250.350066
2023-05-11,USD,ZAR,19.1859
2023-05-11,USD,ZMW,18.268095
2023-05-11,USD,ZWL,322
2023-05-12,USD,AED,3.672075
2023-05-12,USD,AFN,87.999996
2023-05-12,USD,ALL,101.6
2023-05-12,USD,AMD,386.38
2023-05-12,USD,ANG,1.803731
2023-05-12,USD,AOA,510
2023-05-12,USD,ARS,227.499219
2023-05-12,USD,AUD,1.5058
2023-05-12,USD,AWG,1.8
2023-05-12,USD,AZN,1.7
2023-05-12,USD,BAM,1.794847
2023-05-12,USD,BBD,2
2023-05-12,USD,BDT,107.472424
2023-05-12,USD,BGN,1.802385
2023-05-12,USD,BHD,0.376952
2023-05-12,USD,BIF,2082.284762
2023-05-12,USD,BMD,1
2023-05-12,USD,BND,1.328456
2023-05-12,USD,BOB,6.916109
2023-05-12,USD,BRL,4.9209
2023-05-12,USD,BSD,1
2023-05-12,USD,BTC,3.7324449e-05
2023-05-12,USD,BTN,82.258186
2023-05-12,USD,BWP,13.44217
2023-05-12,USD,BYN,2.526166
2023-05-12,USD,BZD,2.017382
2023-05-12,USD,CAD,1.36575
2023-05-12,USD,CDF,2045
2023-05-12,USD,CHF,0.898699
2023-05-12,USD,CLF,0.028476
2023-05-12,USD,CLP,785.75
2023-05-12,USD,CNH,6.95567
2023-05-12,USD,CNY,6.9582
2023-05-12,USD,COP,4583.198834
2023-05-12,USD,CRC,535.595179
2023-05-12,USD,CUC,1
2023-05-12,USD,CUP,25.75
2023-05-12,USD,CVE,101.47
2023-05-12,USD,CZK,21.751
2023-05-12,USD,DJF,177.827972
2023-05-12,USD,DKK,6.8629
2023-05-12,USD,DOP,54.45
2023-05-12,USD,DZD,135.914403
2023-05-12,USD,EGP,30.712213
2023-05-12,USD,ERN,15
2023-05-12,USD,ETB,54.21
2023-05-12,USD,EUR,0.9141
2023-05-12,USD,FJD,2.2218
2023-05-12,USD,FKP,0.803084
2023-05-12,USD,GBP,0.803084
2023-05-12,USD,GEL,2.575
2023-05-12,USD,GGP,0.803084
2023-05-12,USD,GHS,11.75
2023-05-12,USD,GIP,0.803084
2023-05-12,USD,GMD,59.85
2023-05-12,USD,GNF,8650
2023-05-12,USD,GTQ,7.80632
2023-05-12,USD,GYD,211.677418
2023-05-12,USD,HKD,7.84785
2023-05-12,USD,HNL,24.68
2023-05-12,USD,HRK,6.94434
2023-05-12,USD,HTG,145.627379
2023-05-12,USD,HUF,341.49
2023-05-12,USD,IDR,14844.45
2023-05-12,USD,ILS,3.67375
2023-05-12,USD,IMP,0.803084
2023-05-12,USD,INR,82.2563
2023-05-12,USD,IQD,1310
2023-05-12,USD,IRR,42250
2023-05-12,USD,ISK,138.73
2023-05-12,USD,JEP,0.803084
2023-05-12,USD,JMD,154.511049
2023-05-12,USD,JOD,0.7094
2023-05-12,USD,JPY,135.745
2023-05-12,USD,KES,137
2023-05-12,USD,KGS,87.3
2023-05-12,USD,KHR,4115
2023-05-12,USD,KMF,451.149989
2023-05-12,USD,KPW,900
2023-05-12,USD,KRW,1342.54595
2023-05-12,USD,KWD,0.30695
2023-05-12,USD,KYD,0.834136
2023-05-12,USD,KZT,444.632497
2023-05-12,USD,LAK,17565.5
2023-05-12,USD,LBP,15115
2023-05-12,USD,LKR,313.763284
2023-05-12,USD,LRD,166.74998
2023-05-12,USD,LSL,19.17
2023-05-12,USD,LYD,4.76
2023-05-12,USD,MAD,10.0975
2023-05-12,USD,MDL,17.762084
2023-05-12,USD,MGA,4400
2023-05-12,USD,MKD,56.402306
2023-05-12,USD,MMK,2101.821654
2023-05-12,USD,MNT,3519
2023-05-12,USD,MOP,8.084321
2023-05-12,USD,MRU,34.46
2023-05-12,USD,MUR,45.339999
2023-05-12,USD,MVR,15.36
2023-05-12,USD,MWK,1028
2023-05-12,USD,MXN,17.5977
2023-05-12,USD,MYR,4.4625
2023-05-12,USD,MZN,63.850001
2023-05-12,USD,NAD,19.34
2023-05-12,USD,NGN,462.5
2023-05-12,USD,NIO,36.525
2023-05-12,USD,NOK,10.688673
2023-05-12,USD,NPR,131.608069
2023-05-12,USD,NZD,1.611344
2023-05-12,USD,OMR,0.384968
2023-05-12,USD,PAB,1
2023-05-12,USD,PEN,3.65
2023-05-12,USD,PGK,3.525
2023-05-12,USD,PHP,55.899997
2023-05-12,USD,PKR,295.65
2023-05-12,USD,PLN,4.165364
2023-05-12,USD,PYG,7195.780992
2023-05-12,USD,QAR,3.641
2023-05-12,USD,RON,4.5437
2023-05-12,USD,RSD,108.09
2023-05-12,USD,RUB,77.33952
2023-05-12,USD,RWF,1119.5
2023-05-12,USD,SAR,3.750138
2023-05-12,USD,SBD,8.334311
2023-05-12,USD,SCR,13.93707
2023-05-12,USD,SDG,600
2023-05-12,USD,SEK,10.4286
2023-05-12,USD,SGD,1.338791
2023-05-12,USD,SHP,0.803084
2023-05-12,USD,SLL,17665
2023-05-12,USD,SOS,569
2023-05-12,USD,SRD,37.1115
2023-05-12,USD,SSP,130.26
2023-05-12,USD,STD,22823.990504
2023-05-12,USD,STN,22.7
2023-05-12,USD,SVC,8.75674
2023-05-12,USD,SYP,2512.53
2023-05-12,USD,SZL,19.17
2023-05-12,USD,THB,33.719022
2023-05-12,USD,TJS,10.943814
2023-05-12,USD,TMT,3.51
2023-05-12,USD,TND,3.045
2023-05-12,USD,TOP,2.348432
2023-05-12,USD,TRY,19.5885
2023-05-12,USD,TTD,6.793132
2023-05-12,USD,TWD,30.8243
2023-05-12,USD,TZS,2357
2023-05-12,USD,UAH,36.96273
2023-05-12,USD,UGX,3725.124431
2023-05-12,USD,USD,1
2023-05-12,USD,UYU,38.992809
2023-05-12,USD,UZS,11465
2023-05-12,USD,VES,25.147676
2023-05-12,USD,VND,23460.413462
2023-05-12,USD,VUV,118.979
2023-05-12,USD,WST,2.72551
2023-05-12,USD,XAF,599.610294
2023-05-12,USD,XAG,0.04171012
2023-05-12,USD,XAU,0.00049725
2023-05-12,USD,XCD,2.70255
2023-05-12,USD,XDR,0.741811
2023-05-12,USD,XOF,599.610294
2023-05-12,USD,XPD,0.00066464
2023-05-12,USD,XPF,109.081146
2023-05-12,USD,XPT,0.00094841
2023-05-12,USD,YER,250.350066
2023-05-12,USD,ZAR,19.3148
2023-05-12,USD,ZMW,18.340171
2023-05-12,USD,ZWL,322
2023-05-13,USD,AED,3.6721
2023-05-13,USD,AFN,87.700535
2023-05-13,USD,ALL,101.421457
2023-05-13,USD,AMD,386.763455
2023-05-13,USD,ANG,1.796609
2023-05-13,USD,AOA,510
2023-05-13,USD,ARS,228.263362
2023-05-13,USD,AUD,1.503534
2023-05-13,USD,AWG,1.8
2023-05-13,USD,AZN,1.7
2023-05-13,USD,BAM,1.787833
2023-05-13,USD,BBD,2
2023-05-13,USD,BDT,107.052453
2023-05-13,USD,BGN,1.787833
2023-05-13,USD,BHD,0.376952
2023-05-13,USD,BIF,2082.284762
2023-05-13,USD,BMD,1
2023-05-13,USD,BND,1.329951
2023-05-13,USD,BOB,6.888798
2023-05-13,USD,BRL,4.9217
2023-05-13,USD,BSD,1
2023-05-13,USD,BTC,3.7341055e-05
2023-05-13,USD,BTN,81.933361
2023-05-13,USD,BWP,13.49807
2023-05-13,USD,BYN,2.516294
2023-05-13,USD,BZD,2.009415
2023-05-13,USD,CAD,1.36585
2023-05-13,USD,CDF,2045
2023-05-13,USD,CHF,0.897869
2023-05-13,USD,CLF,0.028476
2023-05-13,USD,CLP,785.75
2023-05-13,USD,CNH,6.95567
2023-05-13,USD,CNY,6.9582
2023-05-13,USD,COP,4583.20765
2023-05-13,USD,CRC,533.479646
2023-05-13,USD,CUC,1
2023-05-13,USD,CUP,25.75
2023-05-13,USD,CVE,100.79985
2023-05-13,USD,CZK,21.751
2023-05-13,USD,DJF,177.494372
2023-05-13,USD,DKK,6.863
2023-05-13,USD,DOP,54.417475
2023-05-13,USD,DZD,136.144
2023-05-13,USD,EGP,30.712213
2023-05-13,USD,ERN,15
2023-05-13,USD,ETB,54.392342
2023-05-13,USD,EUR,0.914286
2023-05-13,USD,FJD,2.2218
2023-05-13,USD,FKP,0.8026
2023-05-13,USD,GBP,0.8026
2023-05-13,USD,GEL,2.575
2023-05-13,USD,GGP,0.8026
2023-05-13,USD,GHS,11.75
2023-05-13,USD,GIP,0.8026
2023-05-13,USD,GMD,59.85
2023-05-13,USD,GNF,8650
2023-05-13,USD,GTQ,7.775492
2023-05-13,USD,GYD,210.841505
2023-05-13,USD,HKD,7.84775
2023-05-13,USD,HNL,24.498377
2023-05-13,USD,HRK,6.94434
2023-05-13,USD,HTG,145.052304
2023-05-13,USD,HUF,341.495
2023-05-13,USD,IDR,14844.45
2023-05-13,USD,ILS,3.67375
2023-05-13,USD,IMP,0.8026
2023-05-13,USD,INR,82.200483
2023-05-13,USD,IQD,1305.907746
2023-05-13,USD,IRR,42250
2023-05-13,USD,ISK,137.2092
2023-05-13,USD,JEP,0.8026
2023-05-13,USD,JMD,154.248409
2023-05-13,USD,JOD,0.7094
2023-05-13,USD,JPY,135.735
2023-05-13,USD,KES,137
2023-05-13,USD,KGS,87.3
2023-05-13,USD,KHR,4104.412427
2023-05-13,USD,KMF,451.149989
2023-05-13,USD,KPW,900
2023-05-13,USD,KRW,1342.463371
2023-05-13,USD,KWD,0.30695
2023-05-13,USD,KYD,0.830842
2023-05-13,USD,KZT,446.738724
2023-05-13,USD,LAK,17469.983339
2023-05-13,USD,LBP,14963.407543
2023-05-13,USD,LKR,312.537138
2023-05-13,USD,LRD,166.74998
2023-05-13,USD,LSL,19.149412
2023-05-13,USD,LYD,4.746103
2023-05-13,USD,MAD,9.969834
2023-05-13,USD,MDL,17.74487
2023-05-13,USD,MGA,4381.360832
2023-05-13,USD,MKD,56.323411
2023-05-13,USD,MMK,2093.513894
2023-05-13,USD,MNT,3519
2023-05-13,USD,MOP,8.05247
2023-05-13,USD,MRU,34.303213
2023-05-13,USD,MUR,45.354264
2023-05-13,USD,MVR,15.36
2023-05-13,USD,MWK,1023.265418
2023-05-13,USD,MXN,17.5977
2023-05-13,USD,MYR,4.4625
2023-05-13,USD,MZN,63.850001
2023-05-13,USD,NAD,19.34
2023-05-13,USD,NGN,462.5
2023-05-13,USD,NIO,36.525
2023-05-13,USD,NOK,10.661
2023-05-13,USD,NPR,131.093753
2023-05-13,USD,NZD,1.611604
2023-05-13,USD,OMR,0.38498
2023-05-13,USD,PAB,1
2023-05-13,USD,PEN,3.648156
2023-05-13,USD,PGK,3.524841
2023-05-13,USD,PHP,55.863996
2023-05-13,USD,PKR,284.363426
2023-05-13,USD,PLN,4.165455
2023-05-13,USD,PYG,7200.561945
2023-05-13,USD,QAR,3.641
2023-05-13,USD,RON,4.5437
2023-05-13,USD,RSD,108.09
2023-05-13,USD,RUB,77.33952
2023-05-13,USD,RWF,1114.859019
2023-05-13,USD,SAR,3.750303
2023-05-13,USD,SBD,8.334311
2023-05-13,USD,SCR,13.823301
2023-05-13,USD,SDG,600
2023-05-13,USD,SEK,10.3888
2023-05-13,USD,SGD,1.3385
2023-05-13,USD,SHP,0.8026
2023-05-13,USD,SLL,17665
2023-05-13,USD,SOS,566.753573
2023-05-13,USD,SRD,37.1115
2023-05-13,USD,SSP,130.26
2023-05-13,USD,STD,22823.990504
2023-05-13,USD,STN,22.395905
2023-05-13,USD,SVC,8.722519
2023-05-13,USD,SYP,2512.53
